,appid,releaseDate,price,developer tier,publisher tier,genre,early access,achievement,tag,languages,steam award,DLC,recent positive,all positive,single or multi,positive review,negative review,recent player,peek player,most achieved rate,review
170,206440,2011-11-01,10500.0,2.0,2.0,Adventure,0.0,0.0,Story Rich,13.0,0.0,1.0,Overwhelmingly Positive,Overwhelmingly Positive,single only,59595.0,2204.0,64.9,601.0,,"알만툴계의 혁명 / 도트로 느낄 수 있는 최고의 감동 / 한 편의 영화를 본 느낌 / 뛰어난 스토리, 흠 잡을 데 없는 OST

등의 수식어를 장식하고 있는 스팀유저들 대부분이 인정하는 갓게임 입니다. 저 역시 그래픽만 보고 지금까지 이 게임을 피해왔으나, 여름세일 때 싼 맛에 사놓았다가 최근에 플레이를 했습니다. 그리고 위의 수식어들이 과장된 것이 아니란 걸 비로소 체감할 수 있었지요.

+ 말이 필요 없는 한땀 한땀 장인정신으로 찍어낸 깔끔하고 아름다운 도트 그래픽
+ 게임 속 이야기에 깊이 빠져들게 해줄 완벽한 OST(이 곡만 들으면 이제 감성이 터지는 걸 막을 수 없다)
+ 알만툴로 만들었다고는 믿기 힘든 연출력(정말 아름답고 예쁘다)
+ 혀를 내두를 수밖에 없는 완벽한 스토리 라인, 그리고 치밀한 복선
+ 엔딩만 보면 되는 단 하나의 도전과제
+ 스팀 트레이딩 카드 파밍 시간도 적절하다
+ 완벽한 공식한글화(하지만 도전과제가 안 깨진다는 버그가 있다)
+ 찾아보니 DLC 유저한글화가 있다 '-' 감사할 따름

- 아쉬웠던 점? 그런 거 없다

이걸 플레이하고 나서야 ""어떻게 스포일러를 하지 않고 이 게임이 훌륭한지 판단할 수 있죠?"" 라는 평가란이 이해가 되었다. 그만큼 깔끔한 스토리였고, 아름다운 연출이었으며, 언제까지나 잊혀지지 않을 감성적인 ost였다.

""또? 또?"" 라는 단순한 단어가 이렇게 내 가슴을 울리는 일은 과거에도 없었고, 앞으로도 없을 듯 하다."
171,206480,2012-06-26,0.0,3.0,3.0,Action,0.0,0.0,Free to Play,3.0,0.0,0.0,Mostly Positive,Mostly Positive,,3856.0,1638.0,268.0,1368.0,,"한국인 카페 : https://cafe.naver.com/gladiators7/
한국인 메인 서버 : 갈란다(Ghallanda)

https://cafe.naver.com/gladiators7/18610
가이드글입니다. 1~4편까지 있으며, 4편까지는 꼭 봐주시는게 좋습니다.
(옵션설정 같은 필수 내용 있음. 흘겨만 보셔도 됩니다.)

아래는 디스코드 링크입니다."
172,206500,2018-03-31,0.0,5.0,5.0,Action,0.0,91.0,Free to Play,14.0,0.0,1.0,Mostly Positive,Very Positive,single and multi,8428.0,1600.0,26.6,2336.0,47.5,"EARLY ACCESS REVIEW
조금 잼있어 근데마니하면 질림"
173,206610,2012-03-30,10500.0,6.0,6.0,Casual,0.0,0.0,Casual,12.0,0.0,0.0,,,single only,240.0,345.0,0.7,9465.0,,"더럽게 지루한 보석 퍼즐게임.
레벨 클리어나 시간제한의 개념이 없는, 막힐때까지 점수만 올리다 끝나는 진행방식인데다가 도전과제도 없어서 성취감을 느낄만한 요소가 전혀 없음.. BGM은 좋으므로 느긋하게 음악들으며 시간 때우기용 플레이에 적합."
174,206690,2012-03-02,5500.0,6.0,6.0,Casual,0.0,25.0,Tower Defense,1.0,0.0,0.0,Very Positive,,single only,468.0,98.0,1.4,351.0,67.3,"갓 - 성진국의 지휘관이 되어 천조국에 맞서는 게임.

손이 미끄러져서 일본군 막사에 미사일을 떨어트릴 때 그 쾌감을 잊을 수가 없다.
엌 ㅋ"
175,206760,2012-03-01,10000.0,6.0,4.0,Action,0.0,0.0,Action,3.0,0.0,0.0,,,,152.0,186.0,,,,"그동안 블랙 에디션, 오버도스, 레저렉션, 리뎀션,
그리고 이 작품인 리커링 이블까지 발매 순서대로 정주행 중입니다.
매번 느끼지만 작품들이 늘 발전도 없고 한결같습니다.
뭐 개인적으로 단순 학살 게임이 나름 취향에 맞아서 할만은 했는데
스토리 있는 게임을 좋아하는 분들에겐 많이 지루할 수 있다고 봅니다.
저도 블랙 에디션을 막 끝내고 연속으로 오버도스까지 엔딩보려고 했다가
너무나도 한결같은 반복적인 게임성에 질려서 몇년동안 손 놓다가
이제서야 정주행을 했을 정도니까요.

개인적으로 영혼 수집 방식을 그냥 자동으로 흡수할 수 있게
기본 기능으로 넣었으면 더 좋았을 것 같습니다."
176,207000,2013-03-21,10500.0,6.0,4.0,Action,0.0,25.0,Indie,5.0,0.0,1.0,,,single only,100.0,95.0,,,61.3,"단점 : 키보드

장점 : 인디겜 치고 적당히 즐겁게 재미있게 할 수 있다."
177,207020,2012-06-09,10500.0,6.0,4.0,Racing,0.0,12.0,Racing,5.0,0.0,0.0,Very Positive,,single only,438.0,100.0,1.0,26.0,11.5,"빅재미는 아니지만 나름 잼있습니다.
다만 멀티가 없는게 아쉽네요.
리더보드 랭킹 놀이는 할 수 있습니다.

가벼운 케쥬얼 레이싱 게임이니 킬링타임용으로
한두판 정도 하기엔 부담 없는 게임 같습니다."
178,207040,2012-11-10,10000.0,6.0,4.0,Action,0.0,10.0,Shoot 'Em Up,6.0,0.0,0.0,Very Positive,,single only,757.0,169.0,,,42.6,"스팀상점내 10,500 원으로 잡혀있으며,
75% 할인 그리고 번들에 여러번 뜬적 있습니다.
오래된 게임으로 원가로 구매하시기 보단,
할인이나 번들을 노리시는게 좋을듯 합니다.

인디계 최고의 횡스크롤 비행 슛팅게임!! 찰진 손맛!!
횡스크롤 비행슈팅계 지존이라 볼수 있는 R-Type 이란 작품과 비교하여,
크게 떨어지지 않는 퀼리티를 가졌습니다.

사인 모라의 게임로고,
개인적으로 깔끔하고 직관적이게 만들어서 넘나 마음에 들었습니다.

사인 모라는 크게 두가지의 게임 모드로 나뉩니다.
스토리 모드 와 아케이드 모드

스토리 모드 는 사인 모라의
고유의 스토리를 즐기면서 편안한 마음으로 즐길수 있으며,
아케이드 모드 부터는 진정한 게임의 시작이 됩니다.
난이도가 오락실가면 느껴지는 수준으로 올라가거든요.
여기에서 아케이드 모드 는 또 일반 모드와 인버스 모드 로 나뉘게 되며,
인버스 모드 는 격추한 기체가 항상 탄막을 뿌리고 터지게 됩니다.
보스전이 아닌데도 화면 전체가 탄막으로 가득찰 수가 있습니다.
때문에 전체를 모두 격추 시키기보단
피해가기도 해야 하는등의 전략적인 플레이를 요구 합니다.


다양한 기체들이 존재하고, 플레이하면서 기체와 캐릭터를 언락 하는 재미도 존재합니다.
그리고, 기체를 선택하면 특수스킬 지향선택을 할수 있는 선택할 수 있습니다.
슈팅 파워(Fire Power), 스피드(Speed), 방어반사 효율(Replection)을 높인다든지 말이죠.
보다 기체를 강하게 업그레이드 하는 것도 재미요소가 될 거예요.


Full 3D로 구성된 슈팅 게임, 이펙트 효과가 좋습니다.
그래픽은 이러합니다. 비행슈팅 게임으로서 준수합니다.

적기를 격추하다보면, 게임 중에 업그레이드 할수 있는 템들이 쏟아집니다.
템들에는 슈팅파워 업, 강력한 서브웨폰 수량 업(보통 비행기 게임에서 필살기라 볼수 있는 부분),
방어게이지 회복, 스피드 상승 등의 템들이 등장합니다.
스테이지를 진행해 나가면서 업그레이드 된 사항들이 지속되기 때문에,
되도록 공격받지 않도록 조심해야 합니다.
이 게임은 비행기가 체력제는 아니지만, 충분히 업그레이드가 진행된 상황이면,
적의 공격을 받아도 업그레이드 된 것을 뱉어내며 버텨낼 수 있습니다.
다만 모든 업그레이드를 잃었을 때는 일반적으로 원다이 입니다.

중간 중간의 시네마틱 연출이 매번 나옵니다.
횡스크롤이지만, 절대 가볍게 보이지만은 않는 작품

그럼 아케이드 모드를 간단하게 즐긴 영상 한번 만나보세요.

약 4분 분량으로 스테이지 1 만 촬영했기에 끝까지 감상하는데 무리 없을거에요.


게임은 되도록 컨트롤러 사용을 추천드립니다.


비행 슈팅게임이지만 와 더불어
컨트롤러 사용시엔
가 무엇보다 좋은 편이고,
기존의 있습니다.
은
이 작품에서도 마찬가지로 느낄수 있습니다.

저렴한 가격으로 사인 모라를 만날 수 있다면,
전 주저없이 플레이를 권장 드리고 싶습니다.

간편하게 즐기기에도 좋고, 은근 도전감을 불러일으키는 난이도 또한 훌륭합니다.
개인적으로 후속작이 나왔으면 좋겠다고 생각되는 비행슈팅 게임중 하나 였습니다.


My rating is ... ★★★★☆ ( 82 / 100 )"
179,207080,2012-06-13,10500.0,6.0,6.0,Indie,0.0,7.0,Movie,27.0,0.0,1.0,Overwhelmingly Positive,,single only,1644.0,134.0,,,25.4,"늘 작품만을 보는 유저분들에게.

이 작품을 통해서, 여러분이 좋아해주시고 즐거워했던 작품들이.

어떻게 나오는지.. 불확실성에 모험을 거는 용감한 개발자들의 모습을 보여주고 싶습니다."
180,207140,2016-04-20,,5.0,2.0,Action,0.0,29.0,Multiplayer,19.0,0.0,1.0,Very Positive,Very Positive,single only,30940.0,2026.0,274.1,17131.0,68.5,"EARLY ACCESS REVIEW
멀티로 가끔씩 놀기에 괜찮습니다.오래는 못함"
181,207150,2012-04-13,10500.0,6.0,6.0,Action,0.0,0.0,Strategy,4.0,0.0,1.0,,,,214.0,351.0,,,,유저가 없어서 게임을 못함 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
182,207170,2012-04-12,16000.0,6.0,6.0,Adventure,0.0,40.0,Dungeon Crawler,1.0,0.0,0.0,Very Positive,Very Positive,single only,5330.0,337.0,23.6,2656.0,64.9,해보기 전에 감히 내렸던 저평가를 반성하게 만드는 게임. 정말 재미있습니다. 강추 작품
183,207190,2012-04-26,10500.0,5.0,6.0,Action,0.0,9.0,Racing,5.0,0.0,0.0,,,single only,88.0,73.0,,,29.6,"게임은 할만함
그래픽도 좋고
게임 잘 만든 것 같음"
184,207230,2014-04-25,0.0,6.0,6.0,Action,0.0,77.0,Free to Play,1.0,0.0,0.0,Mostly Positive,,,5677.0,2073.0,1.7,3446.0,88.8,"매력있는 게임인건 맞음..
눈을 사로잡은 화려한 캐릭터들..
나름 특색있고 패는맛 있는 스킬들..
심플하지만 플레이하는 맛이 있는 구조의 맵..

하지만 이 모든걸 뛰어넘는 문제..
스팀의 모든 멀티게임들의 고질적인 문제..
한국에서 플레이 하기에는 엄청난 핑의 압박이 있음.."
185,207250,2012-03-17,4400.0,6.0,6.0,Indie,0.0,44.0,Tower Defense,1.0,0.0,0.0,Mostly Positive,,single only,353.0,145.0,,,93.5,아 재밌긴 재밌는데 너무어려워요 ㅠㅠ 쉬운난이도가 뭐가그렇게 어려워.....
186,207320,2012-03-20,16000.0,6.0,2.0,Action,0.0,33.0,Action,1.0,0.0,0.0,Very Positive,,single only,1410.0,88.0,11.7,438.0,39.5,"나는 나름 이스 올드비니깐 난이도는 할드로 하자 할드

그래서 지금 할드하게 털리는 중입니다

보스 난이도가 괴랄하네요

하긴 빡쳐서 키보드 한두 개쯤은 뿌개봐야

아 내가 이스를 하고 있구나 하지 않겠어요?"
187,207350,2012-06-01,21000.0,6.0,2.0,Action,0.0,46.0,RPG,1.0,0.0,0.0,Very Positive,Very Positive,single only,2584.0,158.0,17.0,634.0,57.7,"아루온에서 재미있게 즐겼던 추억이 있어 추억미화나 깨볼겸(?) 플레이 했으나 되려 푹 빠져들어 주말 내내 이스 오리진만 한 듯하다.

그래픽도 완전히 3D로 넘어오기 직전이라 안습한 그래픽이 아닌, 회사의 역량 내에서는 최상으로 뽑았구나 싶은 그래픽이다. 상당히 깔끔하고 옛날 게임 특유의 지저분함이나 이질감이 거의 없다. 일러스트도 (내 기준으론) 요즘 팔콤 게임 일러스트보다 훨 낫고. 정작 나올 땐 이 일러스트 땜에 열나 까였던 기억이 나는데 난 그 때도 이 일러스트가 좋았다. 예전이나 지금이나 궤적 시리즈 일러스트가 너무 싫었기 때문에... 일단 유니카가 귀여우니 다 용서 가능

액션도 훌륭하다. 2등신 캐릭터지만 타격감이나 시원시원함은 상당하다. 레벨디자인도 잘 되어있는 거 같다 (겜알못이라 확신은 못함). 보통 난이도 기준으로 특별한 노가다 없이도 스테이지 구석구석을 놓치지 않고 다 둘러보았다면 스킬이나 아이템 습득을 완전히 다 할 수 있고 해당 스테이지의 보스도 무리 없이 클리어할 수 있게끔 디자인 되어있다. 보스전의 경우 패턴이 조금 알기 쉽긴 하지만 적당히 재미있다.

세 가지 플레이어블 캐릭터도 각각 RPG의 클래식 직업(전사, 도적, 마법사)을 담당하고 있기 때문에 입맛대로 플레이 가능하다. 가장 기존 이스에 가까운 캐릭터는 전사인 유니카지만 근접 클래스 특성상 마법사인 유고보다는 약간 어렵다.(유고가 쉬운 것에 가깝다) 세 캐릭터 모두 다른 특수 스킬을 가지고 있는데 각 캐릭마다 좀 잉여스킬들이 있는 듯 한 건 단점.

취미로 게임 만드는 음악회사 팔콤답게 음악도 좋다. 다만 난 예전부터 배틀 음악은 별로였고 (...) 스테이지 내 곡이 좋았다. 특히 좋았던 것은 수옥의 영역.

스토리는 이스 시리즈의 프리퀄에 해당하기 때문에 기존 이스 유저가 아니더라도 무리없이 이해 가능하다. 어차피 이스 시리즈야 악을 쳐부수는 착한 아돌과 친구들 <- 이 스토리에서 거의 벗어나지 않기 때문이기도 하지만... 오리진도 스토리는 상당히 단순하고 좀 유치한 면이 있을 수도 있지만, 그래도 오그라드는 대사와 컷씬이 ""그나마"" 적은 게임이라 이런 류의 일본 게임 치곤 진입장벽이 낮...을지도 (물론 이 말에 책임 지진 않습니다^^^^^)

최대 단점은 진 엔딩을 보려면 플레이어블 3가지 캐릭터를 모두 플레이 해야 한다는 점. 물론 캐릭터마다 나름 부여된 스토리가 있어서 같은 상황도 다르게 묘사되는 장면도 있고, 세 캐릭도 나름 뚜렷하게 다른 플레이 스타일을 가지고 있긴 하지만, 거의 같은 게임을 세 번이나 해야 하는 건 좀 지루하다. 그렇다고 완전히 다른 게임 3개를 만들 수도 없으니 어쩔 수 없었겠지만.

어쩄든 개인적으론 무척 추천작.
난 어크같은 휘황찬란한 그래픽이거나 위쳐3처럼 스토리 개쩌는 게임 아니면 안할건데요, 하시는 분들 제외하곤 비교적 자신있게(?) 추천할 수 있을 것 같다."
188,207370,2012-08-03,3300.0,5.0,5.0,Action,0.0,0.0,Bullet Hell,1.0,0.0,0.0,,,single only,214.0,250.0,0.2,149.0,,트레이딩 카드빼고 거르는 게임
189,207380,2012-08-03,6500.0,5.0,5.0,Action,0.0,0.0,Bullet Hell,2.0,0.0,0.0,Very Positive,,single only,217.0,37.0,0.3,145.0,,1편과 다르게 실행은 됩니다.
190,207400,2012-08-03,6500.0,5.0,5.0,Action,0.0,0.0,Bullet Hell,2.0,0.0,0.0,Very Positive,,single only,561.0,44.0,1.2,129.0,,"익시이이이이이드

스고이하고 스바라시한 판정을보여줍니다"
191,207420,2012-03-15,3300.0,4.0,4.0,Action,0.0,20.0,Indie,2.0,0.0,0.0,Mostly Positive,,single only,625.0,261.0,,,37.6,"시작은 위대했으나 갈수록 실속이 떨어지는, 전형적인 용두사미격의 인디 '벽돌깨기' 게임인 《마법사의 보주》다. 이 게임을 감탄사로 표현하자면 아마 이렇지 않을까. 처음 시작할 때는 ""올 ㅋㅋ"", 레벨2에 접어들 때 쯤은 ""흐으음···"", 그리고 레벨3에 들어갈 때부터 마지막 순간까지는 ""후············"". 극초반 반짝 재미에 속지 말자. 진짜 갈수록 남는 건 지루함 밖에 없다. 게다가 장르의 특성상 게임이 루즈해질 수밖에 없는 구간이 자주 찾아와 이 지루함에 박차를 가한다.

+ 변형 벽돌깨기 장르로서 한 번쯤 해볼만은 한 게임이라 생각한다
+ 활용 가능한 스킬이 4가지 존재한다
+ 트레이딩 카드 존재(플탐 대비 파밍시간 적절)

- 너무나 반복적인 BGM, 지루함에 한몫을 더하다
- 거북이처럼 느린 공의 속도, 지루함에 또 한몫을 더하다
- 하나 남은 블럭이 끝까지 버티고 있을 때, 짜증 유도에 한몫을 더하다
- 도전과제 올클리어, 이건 이라는 개같은 콜라보로 인해 나의 신경을 박박 긁어 놓는다

아 도전과제 미쳤나. 이게 진짜 빡치는 게 뭔지 아시나요? 특정 레벨을 제가 플레이할 수가 없다는 거예요. 가령 나는 '3-9' 스테이지에서 어떤 아이템을 사고 싶어. 근데 그러려면 3-1, 3-2, 3-3······ 이 지랄을 해가면서 가야 합니다. 스테이지 하나하나가 조오온나게 지루한데 말이죠. 그리고 총점이 딸려서 '별'을 획득 못했다? 이러면 그 스테이지 처음부터 보스까지 통째로 다시 해야 합니다. 아주 개엿같습니다 정말. 빛 좋은 개살구, 바로 여기 있었네요."
192,207430,2012-04-06,7500.0,5.0,5.0,Casual,0.0,18.0,Traditional Roguelike,1.0,0.0,0.0,,,single only,362.0,350.0,1.2,295.0,41.2,"장점:
로그라이크

단점:
장비 외에는 아이템을 모을 수 없어서 변수가 적다.
화면이 너무 작아서 뭐가 뭔지 알기 힘듦(확대가 있지만 확대하면 시야 좁아짐)
쓸데없이 동료가 너무 많아서 턴이 길어지는 곳이 있다.
자동 회복이 없다.
그 외 자잘한 아마추어 냄새.
5.5/10"
193,207490,2012-03-30,11000.0,6.0,1.0,Action,0.0,0.0,Platformer,12.0,0.0,0.0,Very Positive,Very Positive,single only,2897.0,188.0,33.1,870.0,,소닉하는기분이들기도하고 일단 나름생동감넘치는게임에 유비의 마스코트게임답게 단순한재미를주었다 머냐구? 재미는있다구
